    <edge source=""&quot;[IDC23 SI]&quot;"" target=""&quot;STR TEST&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization [IDC23 SI] is responsible for conducting the STR Test, which has reported failures.""</data>
      <data key=""d6"">57f109cc789d99591333a9eab93f716c</data>
    </edge>
    <edge source=""&quot;STR TEST&quot;"" target=""&quot;WUP MANAGEMENT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The STR Test is being conducted in conjunction with WUP Management during the lifecycle test scenario.""</data>
      <data key=""d6"">19481b31bad12e8d64f13ffe10364cda</data>
    </edge>
    <edge source=""&quot;BLACK CID&quot;"" target=""&quot;COLD BOOT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""Black CID's actions are directly related to the Cold Boot event.""</data>
      <data key=""d6"">c9fd7c7cbe732bcec09c19d35febcaaf</data>
    </edge>
    <edge source=""&quot;BLACK CID&quot;"" target=""&quot;RFK&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""Robert F. Kennedy may be associated with Black CID, influencing their actions or the context of the Cold Boot event.""</data>
      <data key=""d6"">c9fd7c7cbe732bcec09c19d35febcaaf</data>
    </edge>
    <edge source=""&quot;MGU_02_L&quot;"" target=""&quot;RSU&quot;"">
      <data key=""d4"">2.0</data>
      <data key=""d5"">""The Lifecycle of MGU_02_L occurred at RSU during chunk transfer.""
""MGU_02_L does not start RSU over HMI.""</data>
      <data key=""d6"">1d9d7ab8e8e26dabca265f83b6c769f4,7d1a061b758da894b990616789cdeaeb</data>
    </edge>
    <edge source=""&quot;MGU_02_L&quot;"" target=""&quot;HMI&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The location of HMI is relevant to the actions or commands involving MGU_02_L and RSU.""</data>
      <data key=""d6"">7d1a061b758da894b990616789cdeaeb</data>
    </edge>
    <edge source=""&quot;[PU23-07]&quot;"" target=""&quot;ORGANIZATION&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization responsible for handling this event will need to address the Unexpected HARD_Error_Reset.""</data>
      <data key=""d6"">8758fe93d5c253a88c97ac51e89237d2</data>
    </edge>
    <edge source=""&quot;RSU-VIP-G070-23-07-533&quot;"" target=""&quot;FUSI&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The fatal error occurred during an attempt to use FuSi for vehicle clearance.""</data>
      <data key=""d6"">a4260298f4959dba8b6c03551ae0f618</data>
    </edge>
    <edge source=""&quot;IDC23 SI&quot;"" target=""&quot;SYSMAN&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IDC23 SI is employing SYSMAN to manage the lifecycle test scenarios.""</data>
      <data key=""d6"">19481b31bad12e8d64f13ffe10364cda</data>
    </edge>
    <edge source=""&quot;[MGU22_E]&quot;"" target=""&quot;[TC 2.3]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The communication issue [MGU22_E] involves the concept or term [TC 2.3]."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">2839fbc9d019e6693439329e5fdfb5a2</data>
    </edge>
    <edge source=""&quot;LIFECYCLE&quot;"" target=""&quot;MGU22_F&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""MGU22_F is part of the lifecycle of an entity, specifically going through a quiescence phase."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">9e33bda60d240a6b736314369d0ce78c</data>
    </edge>
    <edge source=""&quot;LIFECYCLE&quot;"" target=""&quot;MGU_G&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""Lifecycle is involved in the observation of high current during STR LC with MGU_G.""</data>
      <data key=""d6"">995bb26d8497c3ce073dce7e0b029cb1</data>
    </edge>
    <edge source=""&quot;LIFECYCLE&quot;"" target=""&quot;FIELD MODE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""Lifecycle operates in Field mode during the observation of high current during STR LC.""</data>
      <data key=""d6"">995bb26d8497c3ce073dce7e0b029cb1</data>
    </edge>
    <edge source=""&quot;PADI SI&quot;"" target=""&quot;0XA7981B&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""PaDi SI has encountered the DTC 0xA7981B in its system.""</data>
      <data key=""d6"">018ee9a00bbc1f766288a1d00e47abd2</data>
    </edge>
    <edge source=""&quot;PADI SI&quot;"" target=""&quot;RESETFEHLER IOCONTROLLER&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The error in the Input/Output Controller of the PaDi SI system is causing issues for the organization.""</data>
      <data key=""d6"">018ee9a00bbc1f766288a1d00e47abd2</data>
    </edge>
    <edge source=""&quot;RESETFEHLER IOCONTROLLER&quot;"" target=""&quot;KI028&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event 'Resetfehler IOController' is associated with the organization 'KI028'."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">98a04f71b2a6f6be26a586dee58615f0</data>
    </edge>
    <edge source=""&quot;IDC23_ML BAT FAILURE&quot;"" target=""&quot;WATCHDOG_RESET&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The Watchdog_reset may have been affected by the IDC23_ML BAT Failure.""</data>
      <data key=""d6"">cab271ab0f3742e4c18dd6a66b5e86fd</data>
    </edge>
    <edge source=""&quot;IDC23_ML BAT FAILURE&quot;"" target=""&quot;UNEXPECTED BOD_VDDD_RESET&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The unexpected BOD_VDDD_RESET was seen in traces as a result of the IDC23_ML BAT Failure.""</data>
      <data key=""d6"">cab271ab0f3742e4c18dd6a66b5e86fd</data>
    </edge>
    <edge source=""&quot;IDC23_ML BAT FAILURE&quot;"" target=""&quot;SOC LOGS&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The IDC23_ML BAT Failure is recorded in the SOC logs.""</data>
      <data key=""d6"">7f4755e00889a196ce9e227c285b81dd</data>
    </edge>
    <edge source=""&quot;IDC23_ML BAT FAILURE&quot;"" target=""&quot;NODE0 SOC FLASH&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The IDC23_ML BAT Failure occurred during the node0 SOC flash.""</data>
      <data key=""d6"">7f4755e00889a196ce9e227c285b81dd</data>
    </edge>
    <edge source=""&quot;TC 4.2&quot;"" target=""&quot;TRANSITION TO ECUPASSIVE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""TC 4.2 seems to be related to the version or state of the transition process."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">23f381240de778e2bc3a13d23bca3565</data>
    </edge>
    <edge source=""&quot;IDC EBVT&quot;"" target=""&quot;VALID_SWITCH_TO_POWER&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The IDC eBVT organization is undergoing the VALID_SWITCH_TO_POWER event.""</data>
      <data key=""d6"">6fb7c08d846b530008af10dd8b7c8d42</data>
    </edge>
    <edge source=""&quot;IDC EBVT&quot;"" target=""&quot;BOOTTYPE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The warm boot of IDC eBVT is triggered by the bootType event.""</data>
      <data key=""d6"">6fb7c08d846b530008af10dd8b7c8d42</data>
    </edge>
    <edge source=""&quot;IDC EBVT&quot;"" target=""&quot;WAKEUP REASON&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The IDC eBVT failure is caused by an issue with the wakeup reason.""</data>
      <data key=""d6"">98234d1b2e4159348f1051c6474a2b92</data>
    </edge>
    <edge source=""&quot;IDC EBVT&quot;"" target=""&quot;RTC:SWITCH TO POWER&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""RTC:SWITCH TO POWER led to the IDC eBVT failure.""</data>
      <data key=""d6"">98234d1b2e4159348f1051c6474a2b92</data>
    </edge>
    <edge source=""&quot;IDC EBVT&quot;"" target=""&quot;CAN_BUS_ACTIVE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The IDC eBVT should have been in CAN_BUS_ACTIVE state during the wakeup event but was not, leading to a failure.""</data>
      <data key=""d6"">98234d1b2e4159348f1051c6474a2b92</data>
    </edge>
    <edge source=""&quot;G045_H021540&quot;"" target=""&quot;[MAINLINE]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""[Mainline] is monitoring or controlling the event IOC_WATCHDOG_RESET in the geographical area G045_H021540."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">605fe89d0c31975979dfde8bc5177ac6</data>
    </edge>
    <edge source=""&quot;MGU_02_A_PU1123_&quot;"" target=""&quot;0XA76300/0XA76301&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The error in MGU_02_A_PU1123_ is related to the system component 0xA76300/0xA76301.""</data>
      <data key=""d6"">4ba35bfc7d338199a00d6fa86d10d864</data>
    </edge>
    <edge source=""&quot;MGU_02_A_PU1123_&quot;"" target=""&quot;MGU22:ETH-CTRL.SERVICE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The error in MGU_02_A_PU1123_ is related to the system service mgu22:eth-ctrl.service.""</data>
      <data key=""d6"">4ba35bfc7d338199a00d6fa86d10d864</data>
    </edge>
    <edge source=""&quot;MGU22:ETH-CTRL.SERVICE&quot;"" target=""&quot;IDC23_U12_2307_PRODUCTION CAR&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The IDC23_U12_2307_Production Car's crash is associated with the mgu22:eth-ctrl.service.""</data>
      <data key=""d6"">02b8248f10030d085d6e0e72fc9f5ffc</data>
    </edge>
    <edge source=""&quot;LCM_SHUTDOWN_UNINTENDED_START_WO_REASON&quot;"" target=""&quot;IDC23_ML&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The LCM_SHUTDOWN_UNINTENDED_START_WO_REASON event occurred within the IDC23_ML organization.""</data>
      <data key=""d6"">eed974d4fafa09248a93bc9a1552655a</data>
    </edge>
    <edge source=""&quot;LCM_SHUTDOWN_UNINTENDED_START_WO_REASON&quot;"" target=""&quot;[IDC23_F]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization [IDC23_F] recorded an event of LCM Shutdown Unintended Start Without Reason in its logs.""</data>
      <data key=""d6"">41a88e683c2c4336782cbca122a2f940</data>
    </edge>
    <edge source=""&quot;LCM_SHUTDOWN_UNINTENDED_START_WO_REASON&quot;"" target=""&quot;LOGS&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The LCM_SHUTDOWN_UNINTENDED_START_WO_REASON event is recorded in the logs.""</data>
      <data key=""d6"">d4d16109ee09bb9a72b3728a9f1c6ac3</data>
    </edge>
    <edge source=""&quot;LCM_SHUTDOWN_UNINTENDED_START_WO_REASON&quot;"" target=""&quot;UNINTENDED STARTUP&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The LCM_SHUTDOWN_UNINTENDED_START_WO_REASON event is an example of unintended startup.""</data>
      <data key=""d6"">d4d16109ee09bb9a72b3728a9f1c6ac3</data>
    </edge>
    <edge source=""&quot;LCM_SHUTDOWN_UNINTENDED_START_WO_REASON&quot;"" target=""&quot;START WITHOUT REASON&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The LCM_SHUTDOWN_UNINTENDED_START_WO_REASON event started without any reason.""</data>
      <data key=""d6"">d4d16109ee09bb9a72b3728a9f1c6ac3</data>
    </edge>
    <edge source=""&quot;NODE0&quot;"" target=""&quot;NIGHTLY BUILD BAT&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""Node0 is part of the hardware being tested or built during the Nightly Build BAT.""</data>
      <data key=""d6"">3367d1af79b215e1e3bbeda05ec12266</data>
    </edge>
    <edge source=""&quot;NODE0&quot;"" target=""&quot;FLASHING FAILURE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The flashing failure occurred at Node0, which is a location within the organization's infrastructure.""</data>
      <data key=""d6"">e17bf1f3eed3d870d76a36ec5d026cd3</data>
    </edge>
    <edge source=""&quot;IDC23_F&quot;"" target=""&quot;SYSTEM-FUNCTIONS.SYSTEM_FUNCTIONS_POST_TESTS&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IDC23_F is related to the system-functions.system_functions_post_tests function, as it involves a failure in this module.""</data>
      <data key=""d6"">686022cda25cae37331de3a24eaa29d3</data>
    </edge>
    <edge source=""&quot;IDC23_F&quot;"" target=""&quot;LOG LEVEL OF LSMF DLT MESSAGES&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The IDC23_F event is related to the Log level of LSMF DLT messages, as it involves a failure that may affect the logging of these messages.""</data>
      <data key=""d6"">686022cda25cae37331de3a24eaa29d3</data>
    </edge>
    <edge source=""&quot;IDC23_F&quot;"" target=""&quot;ETH-CTRL.SERVICE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The eth-ctrl.service failure occurred at IDC23_F.""</data>
      <data key=""d6"">e8f78bf0df9f13468e0754764912d5e8</data>
    </edge>
    <edge source=""&quot;IDC23_F&quot;"" target=""&quot;POST_SERIAL_MARKER_TESTS.CHECK&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IDC23_F is related to the mission post_serial_marker_tests.check.""</data>
      <data key=""d6"">aeabc848d13f599e65a605c7e209813c</data>
    </edge>
    <edge source=""&quot;SYSTEM-FUNCTIONS.SYSTEM_FUNCTIONS_POST_TESTS&quot;"" target=""&quot;[IDC23_F]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The unspecified individual or group represented by [IDC23_F] is responsible for addressing the failure in the system-functions.system_functions_post_tests function.""</data>
      <data key=""d6"">686022cda25cae37331de3a24eaa29d3</data>
    </edge>
    <edge source=""&quot;LOG LEVEL OF LSMF DLT MESSAGES&quot;"" target=""&quot;[IDC23_F]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The unspecified individual or group represented by [IDC23_F] is responsible for addressing any issues that may affect the logging of LSMF DLT messages.""</data>
      <data key=""d6"">686022cda25cae37331de3a24eaa29d3</data>
    </edge>
    <edge source=""&quot;[IDC23_F]&quot;"" target=""&quot;[2403]&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization [IDC23_F] recorded an unintended start of LCM Shutdown at geographical location [2403] in its logs.""</data>
      <data key=""d6"">41a88e683c2c4336782cbca122a2f940</data>
    </edge>
    <edge source=""&quot;PROBLEM&quot;"" target=""&quot;IDC23 SERIES CAR&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The IDC23 Series Car is experiencing a problem with its DFE."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">7d90c325caef35c2373d29a64216f8c5</data>
    </edge>
    <edge source=""&quot;[2403]&quot;"" target=""&quot;KL30F&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The event [2403] may be related to the disabling of KL30F, as it has caused multiple wakeups.""</data>
      <data key=""d6"">e82e0a356955e412d05d2f6e3f008e05</data>
    </edge>
    <edge source=""&quot;IOC2403&quot;"" target=""&quot;PROBLEM WITH CID AND LC&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""IOC2403 is the organization affected by the problem with its CID and LC.""</data>
      <data key=""d6"">ab0db4a2bcca339c26d0d4c5ef065293</data>
    </edge>
    <edge source=""&quot;VOLTAGE TEST&quot;"" target=""&quot;PLANT ISSUE&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The plant issue may be related to the voltage test, as it requires attention and resolution during or after the test."")&lt;|COMPLETE|&gt; (""entity""</data>
      <data key=""d6"">03a78e6d89d1dfd1f291689da2203e0d</data>
    </edge>
    <edge source=""&quot;IDC23_U12_2407_CID&quot;"" target=""&quot;AZV&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""The organization IDC23_U12_2407_CID is possibly connected to AZV in relation to the black screen incident and reset.""</data>
      <data key=""d6"">4f7f7ed2398e013f9d0bf49837d024d4</data>
    </edge>
    <edge source=""&quot;NIGHTLY BUILD BAT&quot;"" target=""&quot;BI_2403TOML&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""BI_2403toML is responsible for the Nightly Build BAT process.""</data>
      <data key=""d6"">e17bf1f3eed3d870d76a36ec5d026cd3</data>
    </edge>
    <edge source=""&quot;HU-MGU_02_L&quot;"" target=""&quot;RC_ERASE_SW_PACKAGE_WTOAC#SWFL&quot;"">
      <data key=""d4"">1.0</data>
      <data key=""d5"">""HU-MGU_02_L has sent a 'generalReject' on the RC_ERASE_SW_PACKAGE_WTOAC#SWFL."")&lt;|COMPLETE|&gt;   This output is based on the provided text, which appears to be a code or message with abbreviations. The entities identified are an organization (HU-MGU_02_L) and an event (RC_ERASE_SW_PACKAGE_WTOAC#SWFL), and the relationship between them is that HU-MGU_02_L has sent a 'generalReject' on the RC_ERASE_SW_PACKAGE_WTOAC#SWFL. The geo entity is not present in this text, as it does not contain any location information. (""entity""</data>
      <data key=""d6"">b0df6b99da3afe11ce76836b5e9fb453</data>
    </edge>
    <edge source=""&quot;HU-MGU-02_L&quot;"" target=""&quot;RC_READ_HTTP_UPDATE_STATUS_SP21&quot;"">
